fips,year,tot_pop
16083,2013,79919
16083,2014,81019
16083,2015,82289
16083,2016,83847
16083,2017,85439
16083,2018,86166
16083,2019,87127
16083,2020,90372
16083,2021,92394
16083,2022,93821
16083,2023,95156
16083,2024,95156
16085,1990,6142
16085,1991,6514
16085,1992,6842
16085,1993,7265
16085,1994,7512
16085,1995,7697
16085,1996,7804
16085,1997,7893
16085,1998,7796
16085,1999,7652
16085,2000,7659
16085,2001,7773
16085,2002,7762
16085,2003,8003
16085,2004,8283
16085,2005,8779
16085,2006,9480
16085,2007,9929
16085,2008,10060
16085,2009,9975
16085,2010,9787
16085,2011,9639
16085,2012,9544
16085,2013,9585
16085,2014,9805
16085,2015,10058
16085,2016,10438
16085,2017,10700
16085,2018,11054
16085,2019,11443
16085,2020,11842
16085,2021,12256
16085,2022,12450
16085,2023,12644
16085,2024,12644
16087,1990,8590
16087,1991,8686
16087,1992,8787
16087,1993,9031
16087,1994,9155
16087,1995,9455
16087,1996,9651
16087,1997,9887
16087,1998,10018
16087,1999,10010
16087,2000,9970
16087,2001,9936
16087,2002,9904
16087,2003,9904
16087,2004,9947
16087,2005,9995
16087,2006,10025
16087,2007,10027
16087,2008,10095
16087,2009,10173
16087,2010,10205
16087,2011,10135
16087,2012,10028
16087,2013,9916
16087,2014,9956
16087,2015,9894
16087,2016,10030
16087,2017,10055
16087,2018,10070
16087,2019,10126
16087,2020,10558
16087,2021,10900
16087,2022,11147
16087,2023,11425
16087,2024,11425
17001,1990,66109
17001,1991,66689
17001,1992,66920
17001,1993,67558
17001,1994,68394
17001,1995,68636
17001,1996,68680
17001,1997,68715
17001,1998,68681
17001,1999,68430
17001,2000,68183
17001,2001,68014
17001,2002,67776
17001,2003,67267
17001,2004,66818
17001,2005,66920
17001,2006,67106
17001,2007,66943
17001,2008,66943
17001,2009,67039
17001,2010,67120
17001,2011,67214
17001,2012,67149
17001,2013,67005
17001,2014,66983
17001,2015,66850
17001,2016,66490
17001,2017,66073
17001,2018,65603
17001,2019,65402
17001,2020,65614
17001,2021,65064
17001,2022,64556
17001,2023,64441
17001,2024,64441
17003,1990,10579
17003,1991,10518
17003,1992,10452
17003,1993,10265
17003,1994,10053
17003,1995,9989
17003,1996,9889
17003,1997,9659
17003,1998,9632
17003,1999,9621
17003,2000,9684
17003,2001,9592
17003,2002,9592
17003,2003,9254
17003,2004,9186
17003,2005,8914
17003,2006,8730
17003,2007,8552
17003,2008,8461
17003,2009,8295
17003,2010,8209
17003,2011,7993
17003,2012,7721
17003,2013,7242
17003,2014,7084
17003,2015,6763
17003,2016,6448
17003,2017,6276
17003,2018,6043
17003,2019,5791
17003,2020,5169
17003,2021,5025
17003,2022,4841
17003,2023,4695
17003,2024,4695
17005,1990,15027
17005,1991,15165
17005,1992,15251
17005,1993,15396
17005,1994,16076
17005,1995,17100
17005,1996,17267
17005,1997,17378
17005,1998,17588
17005,1999,17532
17005,2000,17659
17005,2001,17586
17005,2002,17735
17005,2003,17960
17005,2004,18101
17005,2005,17988
17005,2006,18004
17005,2007,18077
17005,2008,17916
17005,2009,17747
17005,2010,17778
17005,2011,17727
17005,2012,17538
17005,2013,17332
17005,2014,17076
17005,2015,16688
17005,2016,16553
17005,2017,16654
17005,2018,16668
17005,2019,16458
17005,2020,16684
17005,2021,16623
17005,2022,16536
17005,2023,16450
17005,2024,16450
17007,1990,30981
17007,1991,31810
17007,1992,32901
17007,1993,33933
17007,1994,35268
17007,1995,36651
17007,1996,37956
17007,1997,38853
17007,1998,39864
17007,1999,40844
17007,2000,42052
17007,2001,43220
17007,2002,44585
17007,2003,46242
17007,2004,47893
17007,2005,49725
17007,2006,51797
17007,2007,53512
17007,2008,54211
17007,2009,54154
17007,2010,54160
17007,2011,54123
17007,2012,53729
17007,2013,53737
17007,2014,53702
17007,2015,53571
17007,2016,53559
17007,2017,53481
17007,2018,53368
17007,2019,53281
17007,2020,53343
17007,2021,53173
17007,2022,53068
17007,2023,53202
17007,2024,53202
17009,1990,5851
17009,1991,6171
17009,1992,6225
17009,1993,6155
17009,1994,6347
17009,1995,6401
17009,1996,6765
17009,1997,6815
17009,1998,6922
17009,1999,6948
17009,2000,6977
17009,2001,6984
17009,2002,6925
17009,2003,6997
17009,2004,6968
17009,2005,6917
17009,2006,6875
17009,2007,6833
17009,2008,6896
17009,2009,6963
17009,2010,6919
17009,2011,6883
17009,2012,6893
17009,2013,6867
17009,2014,6836
17009,2015,6755
17009,2016,6636
17009,2017,6614
17009,2018,6580
17009,2019,6619
17009,2020,6227
17009,2021,6432
17009,2022,6316
17009,2023,6294
17009,2024,6294
17011,1990,35690
17011,1991,35723
17011,1992,35762
17011,1993,36036
17011,1994,36043
17011,1995,36023
17011,1996,35814
17011,1997,35884
17011,1998,35621
17011,1999,35527
17011,2000,35456
17011,2001,35181
17011,2002,35057
17011,2003,35080
17011,2004,34951
17011,2005,34977
17011,2006,35183
17011,2007,35153
17011,2008,35078
17011,2009,35058
17011,2010,34941
17011,2011,34631
17011,2012,34350
17011,2013,34112
17011,2014,33858
17011,2015,33494
17011,2016,33393
17011,2017,33134
17011,2018,32938
17011,2019,32621
17011,2020,33191
17011,2021,32959
17011,2022,32827
17011,2023,32729
17011,2024,32729
17013,1990,5340
17013,1991,5311
17013,1992,5243
17013,1993,5271
17013,1994,5122
17013,1995,5074
17013,1996,5146
17013,1997,5155
17013,1998,5092
17013,1999,5093
17013,2000,5086
17013,2001,5045
17013,2002,4987
17013,2003,5122
17013,2004,5138
17013,2005,5163
17013,2006,5174
17013,2007,5160
17013,2008,5084
17013,2009,5082
17013,2010,5088
17013,2011,5047
17013,2012,4983
17013,2013,5006
17013,2014,4923
17013,2015,4858
17013,2016,4872
17013,2017,4847
17013,2018,4834
17013,2019,4740
17013,2020,4407
17013,2021,4395
17013,2022,4353
17013,2023,4317
17013,2024,4317
17015,1990,16800
17015,1991,16646
17015,1992,16618
17015,1993,16670
17015,1994,16843
17015,1995,16857
17015,1996,16925
17015,1997,16945
17015,1998,16959
17015,1999,16813
17015,2000,16611
17015,2001,16405
17015,2002,16312
17015,2003,16267
17015,2004,16102
17015,2005,15914
17015,2006,15866
17015,2007,15734
17015,2008,15638
17015,2009,15476
17015,2010,15361
17015,2011,15229
17015,2012,15121
17015,2013,14969
17015,2014,14783
17015,2015,14638
17015,2016,14601
17015,2017,14473
17015,2018,14337
17015,2019,14338
17015,2020,15672
17015,2021,15702
17015,2022,15579
17015,2023,15526
17015,2024,15526
17017,1990,13447
17017,1991,13511
17017,1992,13450
17017,1993,13421
17017,1994,13553
17017,1995,13544
17017,1996,13612
17017,1997,13652
17017,1998,13735
17017,1999,13795
17017,2000,13675
17017,2001,13677
17017,2002,13549
17017,2003,13674
17017,2004,13640
17017,2005,13670
17017,2006,13611
17017,2007,13699
17017,2008,13660
17017,2009,13623
17017,2010,13646
17017,2011,13625
17017,2012,13427
17017,2013,13293
17017,2014,13079
17017,2015,12843
17017,2016,12677
17017,2017,12525
17017,2018,12353
17017,2019,12141
17017,2020,12991
17017,2021,12790
17017,2022,12638
17017,2023,12596
17017,2024,12596
17019,1990,173341
17019,1991,175468
17019,1992,178175
17019,1993,174600
17019,1994,172731
17019,1995,172859
17019,1996,175018
17019,1997,176626
17019,1998,177004
17019,1999,178652
17019,2000,180041
17019,2001,181956
17019,2002,184198
17019,2003,187013
17019,2004,188617
17019,2005,190659
17019,2006,193844
17019,2007,196621
17019,2008,197570
17019,2009,199968
17019,2010,201332
17019,2011,203239
17019,2012,204697
17019,2013,206527
17019,2014,208068
17019,2015,209534
17019,2016,210388
17019,2017,210630
17019,2018,210206
17019,2019,209612
17019,2020,205654
17019,2021,206605
17019,2022,206169
17019,2023,205644
17019,2024,205644
17021,1990,34447
17021,1991,35039
17021,1992,35320
17021,1993,35392
17021,1994,35498
17021,1995,35706
17021,1996,35664
17021,1997,35600
17021,1998,35523
17021,1999,35398
17021,2000,35383
17021,2001,35240
17021,2002,35181
17021,2003,35172
17021,2004,35308
17021,2005,35165
17021,2006,35076
17021,2007,35034
17021,2008,34974
17021,2009,34808
17021,2010,34786
17021,2011,34705
17021,2012,34522
17021,2013,34155
17021,2014,33824
17021,2015,33480
17021,2016,33268
17021,2017,33045
17021,2018,32709
17021,2019,32427
17021,2020,33960
17021,2021,33703
17021,2022,33390
17021,2023,33228
17021,2024,33228
17023,1990,15930
17023,1991,15943
17023,1992,16083
17023,1993,16290
17023,1994,16479
17023,1995,16530
17023,1996,16671
17023,1997,16768
17023,1998,16948
17023,1999,17011
17023,2000,16969
17023,2001,16829
17023,2002,16844
17023,2003,16750
17023,2004,16718
17023,2005,16728
17023,2006,16669
17023,2007,16682
17023,2008,16634
17023,2009,16431
17023,2010,16309
17023,2011,16205
17023,2012,16265
17023,2013,16105
17023,2014,16060
17023,2015,15881
17023,2016,15860
17023,2017,15824
17023,2018,15594
17023,2019,15465
17023,2020,15429
17023,2021,15352
17023,2022,15160
17023,2023,15088
17023,2024,15088
17025,1990,14472
17025,1991,14550
17025,1992,14451
17025,1993,14472
17025,1994,14492
17025,1995,14574
17025,1996,14589
17025,1997,14607
17025,1998,14723
17025,1999,14575
17025,2000,14409
17025,2001,14260
17025,2002,14228
17025,2003,14194
17025,2004,14142
17025,2005,14134
17025,2006,14061
17025,2007,13975
17025,2008,13971
17025,2009,13826
17025,2010,13802
17025,2011,13721
17025,2012,13710
17025,2013,13550
17025,2014,13441
17025,2015,13395
17025,2016,13309
17025,2017,13259
17025,2018,13260
17025,2019,13177
17025,2020,13273
17025,2021,13163
17025,2022,13077
17025,2023,12999
17025,2024,12999
17027,1990,33962
17027,1991,34029
17027,1992,34237
17027,1993,34750
17027,1994,34885
17027,1995,35139
17027,1996,35227
17027,1997,35264
17027,1998,35589
17027,1999,35533
17027,2000,35565
17027,2001,35792
17027,2002,36003
17027,2003,36231
17027,2004,36495
17027,2005,36681
17027,2006,37051
17027,2007,37160
17027,2008,37472
17027,2009,37459
17027,2010,37833
17027,2011,38024
17027,2012,37908
17027,2013,37725
17027,2014,37637
17027,2015,37657
17027,2016,37594
17027,2017,37649
17027,2018,37666
17027,2019,37440
17027,2020,36901
17027,2021,36882
17027,2022,36937
17027,2023,36785
17027,2024,36785
17029,1990,51671
17029,1991,51895
17029,1992,52505
17029,1993,52866
17029,1994,53421
17029,1995,52873
17029,1996,53132
17029,1997,53371
17029,1998,53455
17029,1999,53447
17029,2000,53114
17029,2001,52549
17029,2002,52454
17029,2003,52974
17029,2004,53182
17029,2005,53016
17029,2006,53359
17029,2007,53492
17029,2008,53454
17029,2009,53612
17029,2010,53924
17029,2011,53632
17029,2012,53333
17029,2013,53075
17029,2014,52552
17029,2015,52217
17029,2016,51820
17029,2017,51403
17029,2018,50946
17029,2019,50774
17029,2020,46760
17029,2021,46802
17029,2022,46346
17029,2023,46060
17029,2024,46060
17031,1990,5109524
17031,1991,5149050
17031,1992,5199839
17031,1993,5235344
17031,1994,5262162
17031,1995,5283463
17031,1996,5306511
17031,1997,5322117
17031,1998,5345537
17031,1999,5365344
17031,2000,5373418
17031,2001,5360562
17031,2002,5328775
17031,2003,5294739
17031,2004,5252021
17031,2005,5207615
17031,2006,5165495
17031,2007,5154235
17031,2008,5161831
17031,2009,5181728
17031,2010,5200950
17031,2011,5219636
17031,2012,5239105
17031,2013,5252513
17031,2014,5254108
17031,2015,5243371
17031,2016,5223386
17031,2017,5199582
17031,2018,5171007
17031,2019,5145326
17031,2020,5263608
17031,2021,5180919
17031,2022,5111566
17031,2023,5087072
17031,2024,5087072
17033,1990,19390
17033,1991,20046
17033,1992,20482
17033,1993,20649
17033,1994,20856
17033,1995,20856
17033,1996,20891
17033,1997,20782
17033,1998,20717
17033,1999,20623
17033,2000,20411
17033,2001,20363
17033,2002,20204
17033,2003,20106
17033,2004,20059
17033,2005,20051
17033,2006,19966
17033,2007,19886
17033,2008,19831
17033,2009,19845
17033,2010,19794
17033,2011,19779
17033,2012,19594
17033,2013,19441
17033,2014,19290
17033,2015,19262
17033,2016,19139
17033,2017,18979
17033,2018,18849
17033,2019,18686
17033,2020,18651
17033,2021,18684
17033,2022,18495
17033,2023,18300
17033,2024,18300
17035,1990,10692
17035,1991,10773
17035,1992,10832
17035,1993,10940
17035,1994,11036
17035,1995,11096
17035,1996,11198
17035,1997,11186
17035,1998,11170
17035,1999,11186
17035,2000,11318
17035,2001,11238
17035,2002,11171
17035,2003,11066
17035,2004,11078
17035,2005,11057
17035,2006,11103
17035,2007,11077
17035,2008,11100
17035,2009,11044
17035,2010,11041
17035,2011,11084
17035,2012,10955
17035,2013,10911
17035,2014,10931
17035,2015,10869
17035,2016,10884
17035,2017,10887
17035,2018,10782
17035,2019,10733
17035,2020,10433
17035,2021,10352
17035,2022,10308
17035,2023,10261
17035,2024,10261
17037,1990,78347
17037,1991,79564
17037,1992,80421
17037,1993,81682
17037,1994,82850
17037,1995,82810
17037,1996,83947
17037,1997,85078
17037,1998,86402
17037,1999,88010
17037,2000,89237
17037,2001,90545
17037,2002,91951
17037,2003,94096
17037,2004,96106
17037,2005,98438
17037,2006,101437
17037,2007,103746
17037,2008,104601
17037,2009,105146
17037,2010,105201
17037,2011,104466
17037,2012,104385
17037,2013,104226
17037,2014,104593
17037,2015,104238
17037,2016,104219
17037,2017,104513
17037,2018,104587
17037,2019,105131
17037,2020,100269
17037,2021,100482
17037,2022,100223
17037,2023,100288
17037,2024,100288
17039,1990,16554
17039,1991,16613
17039,1992,16677
17039,1993,16726
17039,1994,16854
17039,1995,16824
17039,1996,16736
17039,1997,16757
17039,1998,16781
17039,1999,16764
17039,2000,16800
17039,2001,16792
17039,2002,16673
17039,2003,16686
17039,2004,16671
17039,2005,16716
17039,2006,16792
17039,2007,16742
17039,2008,16733
17039,2009,16538
17039,2010,16556
17039,2011,16549
17039,2012,16490
17039,2013,16372
17039,2014,16216
17039,2015,16185
17039,2016,16152
17039,2017,15910
17039,2018,15768
17039,2019,15624
17039,2020,15461
17039,2021,15403
17039,2022,15365
17039,2023,15365
17039,2024,15365
17041,1990,19460
17041,1991,19457
17041,1992,19460
17041,1993,19545
17041,1994,19648
17041,1995,19777
17041,1996,19793
17041,1997,19909
17041,1998,19918
17041,1999,19905
17041,2000,19964
17041,2001,20032
17041,2002,20017
17041,2003,20010
17041,2004,20100
17041,2005,20101
17041,2006,20111
17041,2007,20061
17041,2008,19970
17041,2009,19949
17041,2010,19970
17041,2011,19863
17041,2012,19881
17041,2013,19853
17041,2014,19898
17041,2015,19827
17041,2016,19732
17041,2017,19616
17041,2018,19449
17041,2019,19450
17041,2020,19764
17041,2021,19694
17041,2022,19667
17041,2023,19629
17041,2024,19629
17043,1990,785768
17043,1991,801291
17043,1992,815497
17043,1993,830865
17043,1994,845797
17043,1995,855531
17043,1996,863785
17043,1997,874404
17043,1998,886168
17043,1999,898083
17043,2000,906284
17043,2001,911474
17043,2002,913880
17043,2003,914078
17043,2004,913940
17043,2005,911378
17043,2006,908685
17043,2007,907426
17043,2008,909798
17043,2009,912732
17043,2010,918764
17043,2011,924866
17043,2012,928719
17043,2013,932301
17043,2014,933480
17043,2015,933669
17043,2016,931408
17043,2017,930569
17043,2018,927808
17043,2019,922761
17043,2020,931317
17043,2021,926848
17043,2022,921664
17043,2023,921213
17043,2024,921213
17045,1990,19554
17045,1991,19496
17045,1992,19507
17045,1993,19746
17045,1994,19911
17045,1995,20132
17045,1996,20303
17045,1997,20090
17045,1998,20020
17045,1999,19821
17045,2000,19582
17045,2001,19465
17045,2002,19249
17045,2003,19085
17045,2004,19041
17045,2005,18987
17045,2006,18986
17045,2007,18929
17045,2008,18768
17045,2009,18668
17045,2010,18530
17045,2011,18397
17045,2012,18170
17045,2013,17959
17045,2014,17827
17045,2015,17625
17045,2016,17538
17045,2017,17415
17045,2018,17379
17045,2019,17169
17045,2020,16786
17045,2021,16576
17045,2022,16385
17045,2023,16334
17045,2024,16334
17047,1990,7422
17047,1991,7400
17047,1992,7389
17047,1993,7307
17047,1994,7246
17047,1995,7262
17047,1996,7177
17047,1997,7076
17047,1998,7020
17047,1999,6954
17047,2000,6963
17047,2001,6879
17047,2002,6856
17047,2003,6883
17047,2004,6825
17047,2005,6796
17047,2006,6694
17047,2007,6728
17047,2008,6710
17047,2009,6675
17047,2010,6729
17047,2011,6674
17047,2012,6725
17047,2013,6691
17047,2014,6631
17047,2015,6514
17047,2016,6546
17047,2017,6455
17047,2018,6393
17047,2019,6405
17047,2020,6208
17047,2021,6084
17047,2022,6058
17047,2023,5968
17047,2024,5968
17049,1990,31759
17049,1991,31945
17049,1992,32140
17049,1993,32419
17049,1994,32827
17049,1995,33120
17049,1996,33498
17049,1997,33704
17049,1998,33910
17049,1999,34164
17049,2000,34248
17049,2001,34334
17049,2002,34281
17049,2003,34408
17049,2004,34497
17049,2005,34365
17049,2006,34289
17049,2007,34191
17049,2008,34173
17049,2009,34275
17049,2010,34234
17049,2011,34268
17049,2012,34270
17049,2013,34213
17049,2014,34115
17049,2015,34200
17049,2016,34184
17049,2017,34165
17049,2018,34233
17049,2019,34109
17049,2020,34703
17049,2021,34508
17049,2022,34300
17049,2023,34331
17049,2024,34331
17051,1990,20894
17051,1991,20743
17051,1992,20786
17051,1993,20968
17051,1994,21005
17051,1995,21203
17051,1996,21408
17051,1997,21929
17051,1998,21894
17051,1999,21786
17051,2000,21827
17051,2001,21695
17051,2002,21814
17051,2003,21514
17051,2004,21056
17051,2005,21848
17051,2006,21925
17051,2007,21890
17051,2008,22006
17051,2009,22089
17051,2010,22125
17051,2011,22385
17051,2012,22167
17051,2013,22201
17051,2014,22088
17051,2015,22048
17051,2016,21579
17051,2017,21537
17051,2018,21380
17051,2019,21332
17051,2020,21490
17051,2021,21438
17051,2022,21270
17051,2023,21164
17051,2024,21164
17053,1990,14226
17053,1991,14063
17053,1992,14045
17053,1993,13994
17053,1994,14011
17053,1995,14232
17053,1996,14239
17053,1997,14274
17053,1998,14223
17053,1999,14260
17053,2000,14195
17053,2001,14148
17053,2002,14118
17053,2003,14095
17053,2004,14135
17053,2005,14092
17053,2006,14096
17053,2007,14213
17053,2008,14095
17053,2009,14084
17053,2010,14075
17053,2011,13875
17053,2012,13877
17053,2013,13670
17053,2014,13539
17053,2015,13527
17053,2016,13346
17053,2017,13291
17053,2018,13215
17053,2019,12972
17053,2020,13513
17053,2021,13479
17053,2022,13256
17053,2023,13250
17053,2024,13250
17055,1990,40242
17055,1991,40048
17055,1992,39824
17055,1993,39869
17055,1994,39938
17055,1995,39971
17055,1996,40095
17055,1997,39624
17055,1998,39334
17055,1999,39126
17055,2000,39003
17055,2001,38798
17055,2002,38893
17055,2003,39066
17055,2004,39298
17055,2005,39587
17055,2006,39560
17055,2007,39473
17055,2008,39546
17055,2009,39482
17055,2010,39578
17055,2011,40038
17055,2012,39872
17055,2013,39561
17055,2014,39456
17055,2015,39398
17055,2016,39090
17055,2017,39024
17055,2018,38737
17055,2019,38530
17055,2020,37697
17055,2021,37459
17055,2022,37215
17055,2023,37138
17055,2024,37138
17057,1990,38077
17057,1991,38186
17057,1992,38347
17057,1993,38328
17057,1994,38357
17057,1995,38443
17057,1996,38840
17057,1997,38616
17057,1998,38454
17057,1999,38434
17057,2000,38216
17057,2001,37880
17057,2002,37587
17057,2003,37705
17057,2004,37630
17057,2005,37452
17057,2006,37387
17057,2007,37272
17057,2008,37224
17057,2009,37090
17057,2010,37050
17057,2011,36909
17057,2012,36585
17057,2013,36322
17057,2014,35996
17057,2015,35709
17057,2016,35498
17057,2017,35099
17057,2018,34743
17057,2019,34240
17057,2020,33487
17057,2021,33275
17057,2022,32935
17057,2023,32541
17057,2024,32541
17059,1990,6902
17059,1991,6787
17059,1992,6778
17059,1993,6788
17059,1994,6723
17059,1995,6666
17059,1996,6654
17059,1997,6544
17059,1998,6512
17059,1999,6477
17059,2000,6405
17059,2001,6279
17059,2002,6144
17059,2003,6117
17059,2004,6071
17059,2005,6030
17059,2006,5980
17059,2007,5883
17059,2008,5796
17059,2009,5631
17059,2010,5576
17059,2011,5490
17059,2012,5391
17059,2013,5387
17059,2014,5279
17059,2015,5224
17059,2016,5165
17059,2017,5073
17059,2018,5049
17059,2019,4833
17059,2020,4935
17059,2021,4895
17059,2022,4823
17059,2023,4670
17059,2024,4670
17061,1990,15314
17061,1991,15156
17061,1992,15069
17061,1993,15206
17061,1994,15190
17061,1995,15166
17061,1996,15075
17061,1997,15066
17061,1998,14982
17061,1999,14832
17061,2000,14752
17061,2001,14620
17061,2002,14622
17061,2003,14558
17061,2004,14411
17061,2005,14382
17061,2006,14167
17061,2007,14001
17061,2008,13956
17061,2009,13926
17061,2010,13866
17061,2011,13857
17061,2012,13657
17061,2013,13635
17061,2014,13416
17061,2015,13345
17061,2016,13111
17061,2017,13153
17061,2018,13051
17061,2019,12922
17061,2020,11936
17061,2021,11847
17061,2022,11640
17061,2023,11543
17061,2024,11543
17063,1990,32494
17063,1991,33255
17063,1992,33755
17063,1993,34263
17063,1994,34685
17063,1995,35073
17063,1996,35651
17063,1997,36263
17063,1998,36732
17063,1999,37121
17063,2000,37704
17063,2001,38320
17063,2002,38865
17063,2003,39819
17063,2004,41410
17063,2005,44181
17063,2006,46534
17063,2007,48175
17063,2008,49166
17063,2009,49702
17063,2010,50144
17063,2011,50103
17063,2012,50161
17063,2013,50183
17063,2014,50281
17063,2015,50358
17063,2016,50325
17063,2017,50627
17063,2018,51012
17063,2019,51031
17063,2020,52516
17063,2021,52959
17063,2022,53149
17063,2023,53578
17063,2024,53578
17065,1990,8487
17065,1991,8478
17065,1992,8473
17065,1993,8501
17065,1994,8493
17065,1995,8599
17065,1996,8633
17065,1997,8674
17065,1998,8695
17065,1999,8688
17065,2000,8602
17065,2001,8527
17065,2002,8440
17065,2003,8431
17065,2004,8525
17065,2005,8471
17065,2006,8497
17065,2007,8416
17065,2008,8454
17065,2009,8448
17065,2010,8449
17065,2011,8425
17065,2012,8387
17065,2013,8347
17065,2014,8313
17065,2015,8247
17065,2016,8197
17065,2017,8192
17065,2018,8149
17065,2019,8133
17065,2020,7999
17065,2021,7913
17065,2022,7981
17065,2023,7911
17065,2024,7911
17067,1990,21346
17067,1991,21319
17067,1992,21409
17067,1993,21349
17067,1994,21134
17067,1995,20971
17067,1996,20844
17067,1997,20593
17067,1998,20523
17067,1999,20266
17067,2000,20148
17067,2001,20069
17067,2002,19794
17067,2003,19673
17067,2004,19577
17067,2005,19479
17067,2006,19412
17067,2007,19359
17067,2008,19192
17067,2009,19080
17067,2010,19090
17067,2011,18999
17067,2012,18830
17067,2013,18545
17067,2014,18326
17067,2015,18217
17067,2016,18206
17067,2017,17959
17067,2018,17815
17067,2019,17700
17067,2020,17543
17067,2021,17376
17067,2022,17254
17067,2023,17186
17067,2024,17186
17069,1990,5185
17069,1991,5117
17069,1992,5186
17069,1993,5223
17069,1994,5108
17069,1995,5077
17069,1996,4978
17069,1997,4914
17069,1998,4863
17069,1999,4824
17069,2000,4777
17069,2001,4765
17069,2002,4723
17069,2003,4724
17069,2004,4664
17069,2005,4615
17069,2006,4508
17069,2007,4462
17069,2008,4386
17069,2009,4344
17069,2010,4312
17069,2011,4291
17069,2012,4278
17069,2013,4174
17069,2014,4146
17069,2015,4065
17069,2016,3997
17069,2017,3920
17069,2018,3876
17069,2019,3848
17069,2020,3642
17069,2021,3635
17069,2022,3572
17069,2023,3569
17069,2024,3569
17071,1990,8058
17071,1991,8087
17071,1992,8190
17071,1993,8209
17071,1994,8106
17071,1995,8257
17071,1996,8260
17071,1997,8353
17071,1998,8292
17071,1999,8218
17071,2000,8172
17071,2001,8150
17071,2002,8078
17071,2003,7935
17071,2004,7912
17071,2005,7786
17071,2006,7614
17071,2007,7565
17071,2008,7463
17071,2009,7340
17071,2010,7326
17071,2011,7221
17071,2012,7048
17071,2013,6969
17071,2014,7018
17071,2015,7001
17071,2016,6889
17071,2017,6824
17071,2018,6726
17071,2019,6709
17071,2020,6335
17071,2021,6306
17071,2022,6168
17071,2023,6088
17071,2024,6088
17073,1990,51063
17073,1991,50971
17073,1992,51058
17073,1993,50839
17073,1994,50956
17073,1995,51150
17073,1996,51075
17073,1997,50830
17073,1998,50789
17073,1999,51004
17073,2000,51078
17073,2001,50714
17073,2002,50454
17073,2003,50714
17073,2004,50509
17073,2005,50572
17073,2006,50392
17073,2007,50528
17073,2008,50492
17073,2009,50536
17073,2010,50438
17073,2011,50293
17073,2012,50263
17073,2013,49932
17073,2014,49841
17073,2015,49654
17073,2016,49511
17073,2017,49222
17073,2018,49082
17073,2019,48933
17073,2020,49167
17073,2021,48911
17073,2022,48596
17073,2023,48448
17073,2024,48448
17075,1990,30783
17075,1991,30919
17075,1992,31200
17075,1993,31431
17075,1994,31493
17075,1995,31481
17075,1996,31649
17075,1997,31603
17075,1998,31494
17075,1999,31389
17075,2000,31386
17075,2001,31022
17075,2002,30805
17075,2003,30688
17075,2004,30493
17075,2005,30548
17075,2006,30308
17075,2007,30282
17075,2008,30228
17075,2009,29863
17075,2010,29660
17075,2011,29501
17075,2012,29270
17075,2013,28943
17075,2014,28725
17075,2015,28529
17075,2016,28150
17075,2017,27780
17075,2018,27450
17075,2019,27093
17075,2020,26984
17075,2021,26775
17075,2022,26493
17075,2023,26136
17075,2024,26136
17077,1990,61055
17077,1991,60699
17077,1992,61128
17077,1993,61798
17077,1994,61481
17077,1995,61099
17077,1996,60875
17077,1997,60607
17077,1998,60304
17077,1999,60026
17077,2000,59633
17077,2001,59530
17077,2002,58949
17077,2003,59282
17077,2004,59462
17077,2005,60006
17077,2006,60170
17077,2007,59518
17077,2008,59605
17077,2009,59664
17077,2010,60361
17077,2011,60378
17077,2012,59081
17077,2013,59779
17077,2014,59386
17077,2015,59249
17077,2016,58768
17077,2017,57973
17077,2018,57327
17077,2019,56844
17077,2020,52891
17077,2021,52604
17077,2022,52477
17077,2023,52141
17077,2024,52141
17079,1990,10607
17079,1991,10563
17079,1992,10536
17079,1993,10530
17079,1994,10528
17079,1995,10501
17079,1996,10465
17079,1997,10412
17079,1998,10387
17079,1999,10256
17079,2000,10067
17079,2001,10056
17079,2002,10015
17079,2003,9970
17079,2004,10010
17079,2005,9905
17079,2006,9807
17079,2007,9776
17079,2008,9786
17079,2009,9701
17079,2010,9691
17079,2011,9755
17079,2012,9674
17079,2013,9608
17079,2014,9633
17079,2015,9630
17079,2016,9557
17079,2017,9504
17079,2018,9589
17079,2019,9618
17079,2020,9241
17079,2021,9193
17079,2022,9172
17079,2023,9144
17079,2024,9144
17081,1990,37088
17081,1991,37154
17081,1992,37293
17081,1993,38489
17081,1994,39094
17081,1995,39459
17081,1996,39557
17081,1997,39654
17081,1998,39695
17081,1999,39981
17081,2000,40041
17081,2001,39874
17081,2002,39805
17081,2003,39730
17081,2004,39638
17081,2005,39624
17081,2006,39545
17081,2007,39412
17081,2008,39277
17081,2009,38970
17081,2010,38806
17081,2011,38758
17081,2012,38672
17081,2013,38656
17081,2014,38390
17081,2015,38290
17081,2016,38236
17081,2017,38059
17081,2018,37704
17081,2019,37635
17081,2020,36995
17081,2021,36889
17081,2022,36419
17081,2023,36320
17081,2024,36320
17083,1990,20542
17083,1991,20780
17083,1992,20968
17083,1993,21129
17083,1994,20909
17083,1995,21193
17083,1996,21288
17083,1997,21448
17083,1998,21662
17083,1999,21659
17083,2000,21642
17083,2001,21751
17083,2002,22001
17083,2003,22126
17083,2004,22374
17083,2005,22500
17083,2006,22736
17083,2007,22838
17083,2008,23084
17083,2009,23060
17083,2010,22944
17083,2011,22885
17083,2012,22717
17083,2013,22610
17083,2014,22500
17083,2015,22268
17083,2016,21965
17083,2017,21892
17083,2018,21738
17083,2019,21667
17083,2020,21494
17083,2021,21349
17083,2022,21191
